code,name,description,material,size,fragm,cultlayer,image_file,group_key,is_mask,part_extracted,part_norm,name_norm,name_is_uncertain,name_is_missing,material_norm,material_is_missing,split
Нц-45-0513,Изразец,Изразца красноглиняного со следами белой поливы с синей росписью снаружи фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0513_orig.jpg,Нц-45-0513,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0514,Изразец,Изразца красноглиняного со следами белой поливы с синей росписью снаружи фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0514_orig.jpg,Нц-45-0514,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0515,Изразец,Изразца красноглиняного со следами белой поливы с синей росписью снаружи фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0515_orig.jpg,Нц-45-0515,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0516,Изразец,Изразца красноглиняного со следами белой поливы фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0516_orig.jpg,Нц-45-0516,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0522,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"10,9+ x 5,7+ x 2,2+ см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0522_orig.jpg,Нц-45-0522,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0532,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"12,7+ x 4,8+ x 5,2 см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0532_orig.jpg,Нц-45-0532,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0540,Изразец,Изразца красноглиняного со следами серой поливы  с рельефным орнаментом фр-т,Керамика,"11,2+ x 7,4+ x 1,4+ см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0540_orig.jpg,Нц-45-0540,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0550,Блюдце,Блюдца фарфорового профиля фр-т,Фарфор,D7 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0550_orig.jpg,Нц-45-0550,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
Нц-45-0558,Тарелка,Тарелки фаянсовой венчика фр-т,Фаянс,D23 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0558_orig.jpg,Нц-45-0558,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0567,Блюдце,Блюдца фарфорового с полихромной росписью снаружи донца фр-т,Фарфор,D8 см,Фрагмент,Битый кирпич/ гориз.9,dataset\Нц-45-0567_orig.jpg,Нц-45-0567,False,донце,донце,Блюдце,False,False,Фарфор,False,train_inner
Нц-45-0573,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"13,3+ x 5,1+ x 5+ см",Фрагмент,Битый кирпич/ гориз.9,dataset\Нц-45-0573_orig.jpg,Нц-45-0573,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0599,Изразец,Изразца красноглиняного румпы фр-т,Керамика,"5,2+ см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0599_orig.jpg,Нц-45-0599,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-0600,Тарелка,Тарелки красноглиняной со следами желтой поливы снаружи и с желтой поливой с белой росписью внутри венчика фр-т,Керамика,D27 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0600_orig.jpg,Нц-45-0600,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
Нц-45-0612,Тарелка,Тарелки фаянсовой придонной части фр-т,Фаянс,D12 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0612_orig.jpg,Нц-45-0612,False,придонная_часть,придонная_часть,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0850,Миска,Миски  красноглиняного с белой поливой снаружи и с белой поливой с цветными разводами  внутри придонной части фр-т,Керамика,D11 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0850_orig.jpg,Нц-45-0850,False,придонная_часть,придонная_часть,Миска,False,False,Керамика,False,train_inner
Нц-45-0885,Тарелка,Тарелки фаянсовой с черной росписью внутри придонной части фр-ты,Фаянс,D22 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0885_orig.jpg,Нц-45-0885,False,придонная_часть,придонная_часть,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0905,Тарелка,Тарелки фаянсовой с черной росписью внутри донца фр-т,Фаянс,D22 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0905_orig.jpg,Нц-45-0905,False,донце,донце,Тарелка,False,False,Фаянс,False,train_inner
Нц-45-0907,Тарелка,Тарелки красноглиняной со следами бело-серой поливы внутри венчика фр-т,Керамика,D26 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0907_orig.jpg,Нц-45-0907,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
Нц-45-0998,Миска,Миски красноглиняной с коричневой поливой и желтыми радиальными кругами венчика фр-т,Керамика,D29 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-0998_orig.jpg,Нц-45-0998,False,венчик,венчик,Миска,False,False,Керамика,False,train_inner
Нц-45-1013,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"9,6+ x 8,5+ x 5,7 см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-1013_orig.jpg,Нц-45-1013,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-1035,Изразец,Изразца красноглиняного со следами темной поливы румпы фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-1035_orig.jpg,Нц-45-1035,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-1079,Тарелка,Тарелки фарфоровой с золотистой окантовкой по краю донца с клеймом фр-т,Фарфор,D10 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-1079_orig.jpg,Нц-45-1079,False,донце,донце,Тарелка,False,False,Фарфор,False,train_inner
Нц-45-1233,Изразец,Изразец красноглиняный орнаментированный,Керамика,"24,9 x 9,8 x 7,6 см",Целый,Шлак/ гориз.6,dataset\Нц-45-1233_orig.jpg,Нц-45-1233,False,,целый_предмет,Изразец,False,False,Керамика,False,train_inner
Нц-45-1236,Изразец,Изразца красноглинянного орнаментированного фр-т,Керамика,"9,4+ x 13,2 x 8,9 см",Фрагмент,Шлак/ гориз.6,dataset\Нц-45-1236_orig.jpg,Нц-45-1236,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-1243,Изразец,Изразца красноглиняного орнаментированного с фр-т,Керамика,"10+ x 11 x 6,6 см",Фрагмент,Щепа/ гориз.7,dataset\Нц-45-1243_orig.jpg,Нц-45-1243,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нц-45-1257,Крышка,Крышки красноглиняной с коричневой поливой снаружи и с белой поливой внутри края фр-т,Керамика,D26 см,Фрагмент,Шлак/ гориз.6,dataset\Нц-45-1257_orig.jpg,Нц-45-1257,False,крышка,крышка,Крышка,False,False,Керамика,False,train_inner
